Title,Price,Area,Location,Description,URL
"Bán dãy trọ 180m2, ngang 8m, 2 tầng, mặt tiền đường, gần Tam Đa, Trường Thạnh giá nhỉnh 7 tỷ",8 tỷ,180 m²,Hồ Chí Minh,"Bán dãy trọ 180m², ngang 8m, 2 tầng, mặt tiền đường, gần Tam Đa, Trường Thạnh giá nhỉnh 7 tỷ. - Vị trí: Mặt tiền đường, gần Tam Đa, Trường Thạnh, Quận 9. Gần Ngã 3 Tam Đa, Chợ Long Trường, UBND P. Long Trường. Khu công nghệ cao 2, đường Vành đai 3,.. Tiềm năng đầu tư. - Diện tích: 180m², ngang 8m, vuông vức. - Kết cấu: 2 tầng, 8 phòng trọ, dòng tiền 20tr/tháng, xây dựng được 5 tầng. - Pháp lý: Sổ hồng gửi bank, hoàn công đầy đủ. - Gía bán: 7 tỷ x...",
"bán nhà số 20 ngõ Đường Quan Hoa. CẦU GIẤY.. diện tích 37 m2 x 5 tầng Giá Bán Gấp Còn 13,55 tỷ","13,6 tỷ",37 m²,Hà Nội,"Chính chủ bán nhà số 20 ngõ Đường Quan Hoa. CẦU GIẤY.. Để Vào Mỹ Tho CÔNG Tác.... LÊN MUỐN Bán...... Giá Bán Gấp Còn 13,55 tỷ. Diện Tích 37m² . mặt tiền 4m . Nhà xây 5 tầng đẹp cách phố Quan Hoa 30m, nhà đẹp vào ở ngay, gần chợ, công viên Thủ Lệ, siêu thị, trường học.vị trí kinh doanh cho thuê đều tốt, nhà full nội thất Liên hệ Em Thụy  SDT 0961 218 ***.. Zalo 0936 359 ***...",
"Bán nhà riêng tại Trương Đăng Quế, Phường 1, Gò Vấp, 12 tỷ, 60.6m2, hàng hiếm giá cực chất",12 tỷ,"60,6 m²",Hồ Chí Minh,"Nhà riêng đường Trương Đăng Quế, phường Hạnh Thông, Hồ Chí Minh (cũ: Quận Gò Vấp, Hồ Chí Minh) với diện tích 60.6m², 4 tầng, 5PN, 6WC, hướng Tây Bắc.Đặc điểm nổi bật của căn nhà: - Pháp lý đầy đủ. - Nội thất cơ bản. - Ngõ vào rộng 5m, thoáng mát. - Mặt tiền 4m, phù hợp cho việc kinh doanh.Gần các tiện ích: - Cách trường mầm non Hồng Nhung 1km. - Cách siêu thị Bách Hóa Xanh 1.5km. - Cách công viên Văn Hóa Phú Nhận 2km. - Cách bệnh viện Đa Khoa Hoà...",
Bán nhà MTNB 216 đường số 5 BHH 4 x 15m ( gần Aeon Tân Phú),6 tỷ,60 m²,Hồ Chí Minh,"216 Đường Số 5, P. Bình Hưng Hoà. DT: 4 x 15m, trệt, lửng. Vị trí đẹp đường nhựa 10m. Tiện kinh doanh buôn bán. Nhà gần Aeon Tân Phú. Giá: 6 tỷ. Liên hệ: 0938 388 ***.",
Bán đất tặng nhà. Mặt tiền kinh doanh hẻm ô tô Huỳnh Tấn Phát Q7. Ngang hiếm 6m,13 tỷ,91 m²,Hồ Chí Minh,- Bán mặt tiền kinh doanh hẻm 502 Huỳnh Tấn Phát. - Diện tích: 6m x 15m (nở hậu tài lộc). - Kết cấu: 2 tầng. Nhà cũ tiện sửa chữa xây mới. - GPXD: 5 tầng. - Phù hợp xây CHDV hoặc kinh doanh. Biệt thự sân vườn. - Hướng Tây. - Vị trí dễ kinh doanh. - Pháp lý: Sổ hồng riêng. Hỗ trợ vay. - Liên hệ: 0865 949 *** xem nhà trực tiếp.,
"Bán nhà hẽm ôtô gần mặt tiền Trần Khắc Chân, Quận 1",20 tỷ,32 m²,Hồ Chí Minh,"Bán nhà hẽm ôtô gần mặt tiền Trần Khắc Chân, Quận 1.- Diện tích công nhận 3x m².- Giá bán còn thoả thuận giảm giá về giá tốt hơn.Liên hệ phone 0853 856 *** - Nhi để làm việc chính chủ...- Anh em môi giới xem thông tin, cập nhật lại và dẫn khách...* Có giá tốt hơn cho khách thiện chí mua liền...",
"Bán nhà 2 lầu chợ Đầu Mối Bình Điền 6x20, cho thuê 25triệu/tháng",760 triệu,120 m²,Hồ Chí Minh,"* Kẹt tiền cần bán gấp căn nhà ngay chợ Bình Điền. - Nhà ngang 6 dài 20, có 2 lầu, 4 phòng ngủ, 3 nhà vệ sinh,... - Mặt tiền đường 10m, vỉa hè trước nhà 5m, xung quanh dân đã ở kín. - Nằm ngay Chợ Bình Điền, thuận tiện vừa ở vừa kinh doanh buôn bán. - Hiện đang cho thuê bán đồ gia dụng giá 25 triệu/tháng. - Mua ở có thể nhận nhà liền hoặc tiếp tục cho thuê (Nếu không ở). - Có 400triệu trong tay dọn vào ở, hỗ trợ trả trước. - Ngân hàng hỗ trợ cho ...",
Cơ hội sở hữu bất động sản dòng tiền 11 phòng ổn định đang có hợp đồng thuê Phú Nhuận,"14,5 tỷ","128,1 m²",Hồ Chí Minh,"Siêu phẩm Phú Nhuận 128m² - 11 phòng chuẩn - dòng tiền sẵn có. Phường 09, Quận Phú Nhuận, TP. HCM (Khu vực VIP, sát sân bay, kết nối Quận 1, Quận 3 chỉ trong vài phút). Diện tích đất: 128,1 m².Diện tích sàn: 276,6 m² (Kết cấu 3 tầng kiên cố).Cấu trúc: 11 phòng ngủ thiết kế, không gian riêng tư, hiện đại. Hẻm an ninh, dân trí cao, khu vực tập trung nhiều văn phòng và chuyên gia nước ngoài sinh sống.Hợp đồng thuê sẵn có, đang cho thuê 3 năm đầu 17t...",
"Chỉ cần 600tr có ngay nhà tại TPHCM, thật hay đùa!?","1,55 tỷ",85 m²,Bình Dương (Hồ Chí Minh mới),Tin thật 100% không phải câu view! - Nhà 1 trệt 2 lầu giá chỉ từ 600 triệu. - Lướt qua là tiếc dừng lại là có nhà! - Giá này không mua đợi giá tăng rồi tiếc? - Người nhanh thì có người chậm thì nhìn!Nhà thiết kế đẹp dọn vào ở ngay: - 1 phòng khách rộng. - 1 bếp riêng. - 2 phòng ngủ. - 3 nhà vệ sinh. Khu sinh hoạt chung thoáng.Khu dân cư đông đúc tiện ích đầy đủ.- Sự thật: Những căn như này không tồn tại lâu trên thị trường.- Bạn chỉ có 2 lựa chọn...,
SIÊU PHẨM PHỐ 8-3 - NGÕ OTO TRÁNH - KINH DOANH - MẶT TIỀN RỘNG - 20M RA PHỐ - GIÁ CHỈ 13.8 TỶ,"13,8 tỷ",53 m²,Hà Nội,"SIÊU PHẨM - NGÕ Ô TÔ TRÁNH - NHÀ DÂN - KINH DOANH - VỈA HÈ - LÔ GÓC - NGÕ THÔNG - TIỆN ÍCH VÔ VÀN.  - Nhà có thể đi theo ngõ: Ngõ chính ô tô  ra ngõ 85 phố 8-3, thông ra ngõ Quỳnh, diện tích 52.7m², thực tế sử dụng 60m² mặt tiền 6.8m, ngõ ô tô 7 chỗ tránh nhau. - Vị trí đắc địa: cách mặt phố khoảng 20m, gần các bệnh viện lớn: Bạch Mai, 108, Việt Xô, Thanh Nhàn... gần đại học Dược, Bách Khoa, Kinh Tế Xây Dựng... và các trường cấp 1, 2, 3 top đầu t...",
"Bán gấp nhà riêng 30m2 tại Phường Quang Trung, Hà Đông, 7,25 tỷ","7,25 tỷ",30 m²,Hà Nội,"Nhà riêng cực chất tại Phường Hà Đông, Hà Nội (địa chỉ cũ: Quận Hà Đông, Hà Nội) đang chờ đón chủ mới! Với diện tích 30m², căn nhà này có 3PN và 4WC, rất phù hợp cho cả gia đình hay nhóm bạn. Nội thất đầy đủ, chỉ việc dọn vào ở ngay. Pháp lý đầy đủ, không lo lắng gì cả.Giá chỉ 7,25 tỷ, quá hời cho một căn nhà ở vị trí đắc địa như vậy. Gần trường chuyên Nguyễn Huệ, chợ Văn La ..Liên hệ ngay để biết thêm thông tin chi tiết! Gọi 0796 161 *** hoặc liên...",
"Bán nhà 539 Đỗ Xuân Hợp ngay sân vận động, dt 6.5x28m hậu 8.5m Cn 194m2 giá 13 tỷ TL",13 tỷ,194 m²,Hồ Chí Minh,"Chính chủ bán nhà 539 Đỗ Xuân Hợp, P. Phước Long B, Q. 9 - CN 194m² - chỉ 13 tỷ TL. - Ngay trước Sân vận động - bãi đậu xe hơi nhà văn hóa. - Diện tích: 6.5x28m nở hậu 8.5m. - CN: 194m². - Kết cấu: Nhà cấp 4 ở tốt. - Vị trí đẹp gán cộng viên mọi tiện ích thuận tiện. - Giá bán: 13 tỷ TL (giá rẻ nhất khu vực). - Liên hệ: 0906 853 *** (A Hoà). Phí mg (1 %).",
"BÁN NHÀ CẦU GIẤY- NGUYỄN KHANG DT 55m, MT 4,2m, 6,5 Tầng, thang máy, sổ vuông, DT 50tr/th",13 tỷ,55 m²,Hà Nội,"NHÀ CẦU GIẤY- NGUYỄN KHANG   DT 55m, MT 4.2m, 6 Tầng 1 tum, thang máy, sổ vuông đét. Thiết kế theo kiểu căn hộ riêng biệt, mỗi căn 2 phòng ngủ đầu đủ công năng sử dụng.  - Đang cho thuê dòng tiền ổn định 50tr/tháng  - Phù hợp khách đầu tư cho thuê hoặc vừa ở kết hợp cho thuê  - Sổ vuông A4 vuông đẹp, chờ sang tên - Nhà mặt ngõ ba gác tránh, sáng thoáng, văn minh, khu vực nhu cầu thuê cao, tiện ích không thiếu thứ gì.  Giá: 13 tỷ  LH 0903 268 ***",
"Cực rẻ! Nhà vườn nghỉ dưỡng tuyệt đẹp Huỳnh Tấn Phát, giáp Quận 7","7,27 tỷ",121 m²,Hồ Chí Minh,"Nhà vườn nghỉ dưỡng tuyệt đẹp - Huỳnh Tấn Phát, giáp Quận 7.DT: 5.5 x 26m (121m²). 4PN 4WC phòng thờ.Sân vườn + hồ cá koi + thác nước. Full nội thất cao cấp dọn vào ở ngay. Không gian sống xanh cực hiếm. Nhà sổ hồng riêng hỗ trợ vay.Giá: 7.265 tỷ (TL). Nhà vườn Nhà Bè giá 7. x tỷ hàng hiếm.Ms. Hải Bất Động Sản 0943 211 ***.",
Chính chủ bán nhà 3 tầng full nội thất Dân Xây tâm huyết. Tại Yên Lũng An Khánh lh: 0902 866 ***,Giá thỏa thuận,58 m²,Hà Nội,"BÁN NHÀ 3 TẦNG FULL NỘI THẤT  DÂN XÂY TÂM HUYẾT TẠI YÊN LŨNG, AN KHÁNH Bạn đang tìm một căn nhà ở ngay  khai thác ngay  vị trí trung tâm phát triển mạnh? Đây chính là lựa chọn cực kỳ đáng giá: Căn nhà 3 tầng dân xây chắc chắn  thiết kế hiện đại  full nội thất xịn  Nằm tại Thôn Yên Lũng  An Khánh  Hoài Đức  Hà Nội  Sát cạnh Khu đô thị Nam An Khánh  khu vực phát triển sôi động bậc nhất phía Tây VỊ TRÍ VÀNG  KẾT NỐI SIÊU TIỆN Chỉ 200m ra Đại lộ Thăn...",
"Bán nhà 4 tầng có sẵn thu nhập 23 triệu/tháng, khu dân cư Võ Thị Liễu An Phú Đông","6,35 tỷ",50 m²,Hồ Chí Minh,"Bán nhà 1 trệt 3 lầu full nội thất. Có 7 phòng đang cho thuê 23tr/ tháng. Khu Điền Thuận đường Võ Thị Liễu, P. An Phú Đông, Hồ Chí Minh.- Diện tích đất: 50m². - Diện tích sàn: 171.8m². - Giá: 6.35 tỷ.Đường: 12m. 0909 440 *** em Thương chuyên mua bán nhà đất An Phú Đông quận 12.",
BÁN GẤP NHÀ BÀ HẠT QUẬN 10 - 4 TẦNG - 33M2 GIÁ CHỈ 6.5 TỶ,"6,5 tỷ",33 m²,Hồ Chí Minh,"+ Hẻm trước nhà 4m dân trí cao, an ninh, yên tĩnh. Hẻm thông Lý Thái Tổ, thuận tiện di chuyển Quận 5, Quận 3, Quận 1. + Đi đâu cũng tiện. 3 đến Vạn Hạnh Mall, 15 đến Chợ Bến Thành. Tiện ích đầy đủ không thiếu thứ gì. + Nhà còn mới, nở hậu. Kết cấu vững chắc 1 trệt, 1 lửng 2 lầu gồm mặt bằng kinh doanh, phòng khách, bếp, 3PN, 4WC, phòng giặt, sân thượng. + Nhà thiết kế công năng hoàn hảo. Phù hợp vừa ở vừa kinh doanh.  + Sổ riêng, giá thương lượng...",
"Bán nhà riêng tại Đại Lộ Bình Dương, 1,89 tỷ, 80m2, 3PN, 3WC, 2 tầng, pháp lý đầy đủ","1,89 tỷ",80 m²,Bình Dương (Hồ Chí Minh mới),"Nhà riêng Đường Đại Lộ Bình Dương, Phường Thới Hòa, Hồ Chí Minh, trước đây Thành phố Bến Cát, Bình Dương với thiết kế hiện đại và không gian sống lý tưởng cho gia đình. Với diện tích 80m², nhà gồm 3 phòng ngủ, 3 toilet, và 2 tầng, đáp ứng nhu cầu sinh hoạt thoải mái. Các đặc điểm nổi bật của căn nhà bao gồm:- Giá bán: 1,89 tỷ VND - Diện tích: 80m² - 3PN, 3WC - Hướng cửa chính: Tây, hướng ban công: Nam - Mặt tiền rộng 6m, ngõ trước rộng 6m, thuận ...",
"Nhà ngang 6,5m hiếm 4 tầng full nội thất cao cấp hẻm 7m xe hơi","6,5 tỷ","57,5 m²",Hồ Chí Minh,"* Vị trí. Hẻm 151 Liên Khu 4 - 5, Bình Hưng Hòa B, Bình Tân. * Ưu điểm nổi bật. Ngang 6,5m cực hiếm không gian rộng, thoáng. Thiết kế hiện đại, đón ánh sáng tự nhiên. Hẻm trước nhà 7m xe hơi ra vào thoải mái. Khu dân cư đồng bộ, an ninh, dân trí cao. * Công năng sử dụng. 4 phòng ngủ lớn. 3 WC tiện nghi. * Pháp lý. Sổ hồng riêng. Công chứng sang tên nhanh gọn.",
Chính chủ - cần bán nhà Tôn Đức Thắng - 23m2 4 tầng - 3 ngủ - full nội thất ở ngay - 30m ra ô tô,"6,28 tỷ",23 m²,Hà Nội,"Tôi chính chủ do chuyển lên chung cư nên cần bán nhà. - Phố Tôn Đức Thắng, 3p đi xe đến Văn Miếu xin lộc học tập. 10p vào phố cổ Hoàn Kiếm dạo phố. - Vị trí trung tâm đi đâu cũng tiện. - Nhà mới đẹp, khung cột chắc chắn, nội thất tôi mua để ở nên đều là hàng tốt và xịn, tôi tặng lại toàn bộ nội thất. - Sổ đỏ đẹp, chính chủ sang tên ngay. Có hỗ trợ vay ngân hàng. - Giá: 6 tỷ 280 (Có gia lộc cho khách thiện chí). - LH: Thành - 0326 462 *** - làm việc...",
"Quận Hai Bà Trưng, đường Minh Khai, nhà cấp 4 kiên cố có thể về ở luôn!","3,8 tỷ",33 m²,Hà Nội,"Chính chủ cần bán nhà cấp 4! Nhà kiên cố có gác xép đổ betong. Kết cấu nhà. - 1 ngủ 10m². - 1 vs 3m². - 1 thờ 6m². - 1 bếp 6m². - 1 khách 24m². - Diện tích đất 33m2! Đường trước nhà 3m. Hàng xóm thân thiện! Vị trí: Cách đường Minh Khai 120m. Cách hồ gươm 10p đi xe. Cách bệnh viện Thanh Nhàn 1km. Xung quanh có các trường mẫu giáo, chợ... Vị trí trung tâm thuận tiện đi lại! Nhà kiên cố phù hợp gia đình nhỏ có thể về ở luôn được! Giấy tờ đầy đủ! Thủ...",
"Bán cc mini 15,8 tỷ, 77m2 tại Phan Huy Ích, P. 12, Gò Vấp, TP.HCM - Giá ưu đãi hot!","15,8 tỷ",77 m²,Hồ Chí Minh,"Chung cư mini nằm tại vị trí đắc địa, phù hợp cho nhu cầu sống hiện đại.  Diện tích rộng rãi 77m², lý tưởng cho gia đình hoặc đầu tư.  Giá bán hấp dẫn chỉ 15,8 tỷ VND, rất cạnh tranh trên thị trường.  Có 16 phòng ngủ, đáp ứng nhu cầu sinh hoạt thoải mái cho nhiều người.  Thiết kế hiện đại, không gian sống thoáng đãng và tiện nghi. Gần trường học, thuận tiện cho con cái đi học.  Gần chợ/siêu thị, đáp ứng nhu cầu mua sắm hàng ngày.  Có công viên gầ...",
"Bán nhà đường Quang Trung, Thủ Đức, thiết kế 28 CHDV dòng tiền 170tr/th sổ riêng đã hoàn công, PCCC",32 tỷ,238 m²,Hồ Chí Minh,"Nhà riêng hẻm 1/ Đường Quang Trung, Phường Tăng Nhơn Phú, Hồ Chí Minh - Thành phố Thủ Đức, Hồ Chí Minh. - Với diện tích lớn 583m², cấu trúc 5 tầng, bao gồm 28 phòng ngủ và 28 toilet. - Giá bán 32 tỷ VND, nhà được thiết kế làm căn hộ cho thuê. Nội thất đầy đủ với điều hòa, giường, tủ lạnh, mang lại sự tiện nghi cho cuộc sống hàng ngày. Pháp lý đầy đủ, ngõ vào rộng 8m, thuận lợi cho việc di chuyển, mặt tiền rộng 8m, có thể kinh doanh.- Diện tích: 2...",
"Bán nhà Bình Thạnh chính chủ 3 tầng, 3PN, cách hẻm xe hơi 1 căn, sân rộng để xe","7,48 tỷ",40 m²,Hồ Chí Minh,"Tôi chính chủ cần bán nhà đẹp  vị trí vàng  sát hẻm xe hơi  gần Chợ Cây Thị - Nhà đẹp khu dân cư hiện hữu, vị trí cực tiện di chuyển!- Nhà cách hẻm xe hơi chỉ 1 căn, sát bên có chỗ đậu ô tô thuận tiện. - Gần chợ Cây Thị, trường học, Emart, đầy đủ tiện ích sống. - Kết nối nhanh các quận trung tâm và khu vực lân cận.- Kết cấu kiên cố 3 tầng  xây dựng chắc chắn, vào ở ngay. - Chủ nhà ở ổn định 30 năm  một đời chủ - Nhà xây khoảng 10 năm, chỉ cần sơn...",
BÁN NHÀ LÊ VĂN SỸ 2 MẶT TIỀN HẺM TRƯỚC SAU - DT 17x4.1M - TIỀM NĂNG HẺM XE HƠI - 15 TỶ,15 tỷ,70 m²,Hồ Chí Minh,"[HIẾM CÓ] BÁN NHÀ LÊ VĂN SỸ 2 MẶT TIỀN HẺM TRƯỚC SAU - DT 17x4.1M - TIỀM NĂNG HẺM XE HƠI - 15 TỶBạn đang tìm mua nhà trung tâm để ở, hay tìm kiếm bất động sản sinh lời tốt? Đừng bỏ lỡ cơ hội sở hữu ngay căn nhà 2 mặt hẻm đường Lê Văn Sỹ với thông số cực kỳ lý tưởng này. VỊ TRÍ ĐẮC ĐỊA KẾT NỐI TRUNG TÂM:Tọa lạc tại trục hẻm sầm uất 413 đường Lê Văn Sỹ, khu vực giáp ranh Quận 3, Phú Nhuận và Tân Bình.Giao thông đi lại vô cùng thuận tiện, xung quanh...",
"Bán nhà riêng tại Trần Kế Xương, 50m2, đẹp, nhiều tiện ích",Giá thỏa thuận,50 m²,Hồ Chí Minh,"Nhanh tay sở hữu căn nhà riêng lý tưởng tại Đường Trần Kế Xương, Phường Cầu Kiệu, Hồ Chí Minh (địa chỉ cũ: Quận Phú Nhuận, Hồ Chí Minh). Căn nhà 3 tầng với 4PN + 4WC/VS + bếp, thiết kế hiện đại và thông thoáng, phù hợp cho gia đình lớn hoặc những ai yêu thích không gian rộng rãi. Giá bán chỉ 2,5 tỷ, pháp lý đầy đủ.Nội thất đầy đủ với các trang bị như điều hòa, tủ lạnh, giường. Ngõ vào 6m, thuận tiện cho việc di chuyển và để xe. Căn nhà còn được c...",
Bán nhà mặt ngõ 26 Nguyên Hồng hơn 30 tỷ 60m2 mặt tiền 5m xây 9 tầng đường hè 3 ô tô tránh,30 tỷ,60 m²,Hà Nội,"Bán nhà mặt ngõ 26 Huỳnh Thúc Kháng diện tích 60m² mặt tiền 5m xây mới 9 tầng thang máy vị trí đẹp, đường hè 3 ô tô tránh, khu vực kinh doanh cho thuê tốt, nhà gần chợ, công viên hồ điều hoà Thành Công, trường học, siêu thị,.Sổ đỏ chính chủ, giá hơn 30 tỷLiên hệ Em Tuấn 0936 181 ***",
"Nhà 958/ Lạc Long Quân F8 Tân Bình, 6x11m, 3 tầng, 4pn, giá 8.25 tỷ tl","8,25 tỷ",64 m²,Hồ Chí Minh,"- Nhà hẻm 958/ Lạc Long Quân phường 8 Tân Bình. - Diện tích: 6m x 11m, trệt + 2 lầu mái đúc. - Nhà đúc kiên cố xây mới 100%. - Công năng 4 phòng ngủ, 3 nhà vệ sinh. - Hẻm an ninh, thoáng mát. - Giá bán 8.25 tỷ tl LH 0963 534 *** gặp Vũ, xin cảm ơn.",
"Series căn hộ dịch vụ gấp bán tại Gò Vấp và Bình Thạnh, quận khác trên 20 tỉ","29,8 tỷ",156 m²,Hồ Chí Minh,"Tổng hợp nguồn hàng CHDV gấp bán tại Gò Vấp và Bình Thạnh từ 20 - 30 tỉ. Dung lượng hạn chế nên mỗi căn Hòa đăng 3-4 hình. Zalo Hòa cung cấp đủ hi.Căn 1: Mặt tiền đường An Hội Gò Vấp - DT: 6.5 x 25 = 165m: 5 tầng, 29 phòng, dòng tiền khoảng 160tr/tháng - Xây mới 100%, thang máy, nội thất, thang thoát hiểm, PCCC đầy đủ. - Pháp lý: Hoàn công mới chuẩn chỉ, đạt chuẩn. Giá 29,8 tỉ (đã giảm chào 5 tỉ).Căn 2: Mặt tiền đường nhánh 12 m Thống Nhất Gò Vấp...",
NHÀ 6TANG TÂN PHÚ GIÁP BÀU CÁT TÂN BÌNH CÁCH MẶT TIỀN CHỈ VÀI BƯỚC CHÂN - HXH - VỊ TRÍ ĐẸP,17 tỷ,"110,2 m²",Hồ Chí Minh,"NHÀ TÂN PHÚ GIÁP BÀU CÁT TÂN BÌNH CÁCH MẶT TIỀN CHỈ VÀI BƯỚC CHÂN - HẺM OTO - 6 TẦNG - VỊ TRÍ ĐẸP KINH DOANH ĐỈNH- GIÁ 17.X  TỶ.  -  DT : 5.8 m x 19m . Nỡ hậu 6.05m. - -  Khu Âu Cơ- Hồng Lạc- Đồng Đen -Tân Thành.  + Kết cấu BTCT gồm 6 tầng, trệt, 1 lửng, 3 lầu, sân thượng. Khu vực toàn nhà cao tầng, biệt thự.+ Hẻm oto ngủ trong nhà quay đầu thoải mái.Cách mặt tiền vài bước chân.+ Nhà chủ xây tâm huyết để ở kiên cố chắc chắn, có chỗ để lắp thang m...",
Cần bán gấp nhà 59m2 phân lô Ô tô phố Ngụy Như Kon Tum giá 16.7 tỷ.,"16,7 tỷ",59 m²,Hà Nội,"BÁN GẤP NHÀ PHÂN LÔ  Ô TÔ  PHỐ NGỤY NHƯ KON TUM Chính chủ cần bán căn nhà vị trí đẹp tại khu phân lô phố Ngụy Như Kon Tum  khu vực trung tâm Thanh Xuân, hạ tầng đồng bộ, an sinh cực đỉnh.  Diện tích: 59m²  Đường trước nhà: Rộng, ô tô, thông thoáng  Vị trí: Khu phân lô bàn cờ, dân trí cao, an ninh tốt  Tiện ích xung quanh: Gần các trục đường lớn, trường học, trung tâm thương mại, giao thông cực kỳ thuận tiện  Nhà nằm trong khu phân lô hiếm, đường ...",
